Architecture,Accuracy,Accuracy_TS,AUROC,AUROC_TS,ECE_15,ECE_15_TS,MCE_15,MCE_15_TS,Gamma Correlation,Gamma Correlation_TS,Parameters #,AURC,AURC_TS,Confidence Mean,Confidence Mean_TS,Confidence Median,Confidence Median_TS,Confidence GINI,Confidence GINI_TS,Confidence Variance,Confidence Variance_TS,A-ECE,A-ECE_TS,A-MCE,A-MCE_TS,Parameters # Trainable,ECE_10,ECE_10_TS,MCE_10,MCE_10_TS,ECE_30,ECE_30_TS,MCE_30,MCE_30_TS,ECE_50,ECE_50_TS,MCE_50,MCE_50_TS,input size,Temperature,Coverage_for_Accuracy_95,Coverage_for_Accuracy_95_nonstrict,Coverage_for_Accuracy_95_TS,Coverage_for_Accuracy_95_nonstrict_TS,Coverage_for_Accuracy_99,Coverage_for_Accuracy_99_nonstrict,Coverage_for_Accuracy_99_TS,Coverage_for_Accuracy_99_nonstrict_TS,Coverage_for_Accuracy_98,Coverage_for_Accuracy_98_nonstrict,Coverage_for_Accuracy_98_TS,Coverage_for_Accuracy_98_nonstrict_TS,Coverage_for_Accuracy_97,Coverage_for_Accuracy_97_nonstrict,Coverage_for_Accuracy_97_TS,Coverage_for_Accuracy_97_nonstrict_TS,Coverage_for_Accuracy_96,Coverage_for_Accuracy_96_nonstrict,Coverage_for_Accuracy_96_TS,Coverage_for_Accuracy_96_nonstrict_TS,EAURC,EAURC_TS,hAURC_selective_01,hAURC_climbing_01,hAURC_jumping_01,hAURC_maxcoverage_01,hAURC_selective_hier,hAURC_climbing_hier,hAURC_jumping_hier,hAURC_maxcoverage_hier,Gain_climbing_01,Gain_jumping_01,Gain_maxcoverage_01,Gain_climbing_hier,Gain_jumping_hier,Gain_maxcoverage_hier,hAURC_selective_01_TS,hAURC_climbing_01_TS,hAURC_jumping_01_TS,hAURC_maxcoverage_01_TS,hAURC_selective_hier_TS,hAURC_climbing_hier_TS,hAURC_jumping_hier_TS,hAURC_maxcoverage_hier_TS,Gain_climbing_01_TS,Gain_jumping_01_TS,Gain_maxcoverage_01_TS,Gain_climbing_hier_TS,Gain_jumping_hier_TS,Gain_maxcoverage_hier_TS
ecaresnet50t.a3_in1k,77.784,77.73111,0.874941846568011,0.8745964073804027,0.0851163119077682,0.0445181243121624,0.2073896527290344,0.1097956299781799,0.7498836931360219,0.7491928147608053,25573814,0.05953,0.05999,0.86296,0.8138,0.99347,0.97086,0.11904,0.15838,0.0494,0.0674,0.0851163268089294,0.0443382784724235,0.2025862336158752,0.10833740234375,25573814,0.0851163268089294,0.0447719022631645,0.2053607106208801,0.1030316948890686,0.0852720737457275,0.0453694723546505,0.2257696390151977,0.1238885521888732,0.0853162407875061,0.0452701263129711,0.2389507293701172,0.1358200311660766,160,1.22432,0.60429,0.60429,0.60059,0.60059,0.25547,0.25547,0.24071,0.24071,0.41349,0.41349,0.40768,0.40768,0.49779,0.49779,0.49488,0.49488,0.55501,0.55501,0.55305,0.55305,0.0327890887856483,0.0331170298159122,0.0463680063957348,0.0405332807549833,0.0407389119037985,0.0407122222557663,0.0278006682957783,0.0244775345253248,0.0245842204043477,0.0245769310440024,12.583516295598459,12.1400399316156,12.19760041373856,11.95343124524139,11.56967831567944,11.59589840603022,0.046506473850821,0.0421889279459919,0.0427834674260688,0.042696953783104,0.0276533708374039,0.0253513993462,0.0256767349387334,0.0256437098006117,9.283752448483721,8.00535090382134,8.19137585003058,8.324379348684321,7.147902186292949,7.267327547909621
ecaresnet50t.ra2_in1k,81.45,81.39111,0.8516138864482865,0.8637252577323823,0.1234091967344284,0.0364529639482498,0.1622664332389831,0.1167048811912536,0.703227772896573,0.7274505154647646,25573814,0.05788,0.05231,0.69109,0.85036,0.7687,0.94967,0.14941,0.10642,0.03848,0.03663,0.1234091818332672,0.0382269397377967,0.1663694977760315,0.1119530200958252,25573814,0.1234091520309448,0.0364529564976692,0.1616917252540588,0.1182038784027099,0.1234128028154373,0.0381435863673687,0.164097249507904,0.1394596695899963,0.1234092712402343,0.0381144843995571,0.1654176115989685,0.1489697694778442,256,0.80318,0.00096,0.64021,0.65974,0.65974,0.0009,0.0009,0.00091,0.00091,0.0009,0.02054,0.00091,0.3121,0.00094,0.30771,0.00113,0.51019,0.00094,0.54427,0.60492,0.60492,0.0394958481192588,0.0338119268417358,0.0396247734408604,0.0373477808467263,0.0377642938081139,0.0377121928492898,0.0232802047863013,0.022981649296043,0.0232298547873538,0.0232110294734103,5.74638640529377,4.69524358422685,4.82672940559545,1.2824435738383,0.21627816168158,0.29714220096425,0.0379546242571674,0.0326221982200519,0.0327183164278245,0.0327099946048103,0.0224555389292383,0.0197487696574542,0.0198054007567305,0.0198028758094476,14.04947655649238,13.796231504924188,13.81815722063609,12.05390474178172,11.801712623593499,11.81295683060526
ecaresnetlight.miil_in1k,80.458,80.40667,0.8415702561132471,0.860343362948175,0.151834174990654,0.0314299948513507,0.2012486457824707,0.0998960137367248,0.6831405122264942,0.7206867258963501,30162046,0.06533,0.0572,0.65275,0.8355,0.71848,0.93708,0.1641,0.11535,0.03874,0.0387,0.151834174990654,0.0342720821499824,0.200000524520874,0.0948326587677002,30162046,0.1518342047929763,0.0314300470054149,0.1871207356452942,0.0944524407386779,0.1518357694149017,0.0322139747440815,0.2041658759117126,0.1099383234977722,0.1518446058034896,0.0343713499605655,0.2011076807975769,0.1230174899101257,224,0.78833,0.57093,0.57093,0.63125,0.63125,0.00062,0.00062,0.00573,0.00573,0.00062,0.00418,0.01304,0.01304,0.00062,0.00986,0.47032,0.47032,0.45341,0.45341,0.57201,0.57201,0.0448582097887992,0.0366077423095703,0.0440046639638178,0.0431166282388224,0.0436784394606604,0.0436227508917107,0.0259017842793545,0.0266172796387206,0.0269335132104975,0.0269153194055851,2.01804909980813,0.74134074384855,0.86789225892317,-2.76234004441292,-3.98323497723416,-3.9129934652356404,0.0411967963232994,0.03629700981879,0.036409849349364,0.0364091803759711,0.0243707212544442,0.0220217755289781,0.022073291180116,0.0220781805170105,11.89361052752116,11.61970687324566,11.62133072134214,9.63839231897078,9.427008952019621,9.40694661228245
edgenext_base.in21k_ft_in1k,83.41,83.42222,0.862839128327436,0.8703942925580007,0.076707549393177,0.0318000987172126,0.1392940282821655,0.1212515830993652,0.7256782566548721,0.7407885851160014,18511292,0.04589,0.04269,0.75739,0.86564,0.85451,0.96713,0.14156,0.10249,0.04351,0.036,0.0767075568437576,0.0316336974501609,0.0970095992088317,0.0902941226959228,18511292,0.0767075642943382,0.031761597841978,0.100579984486103,0.1419071555137634,0.0767075717449188,0.032006062567234,0.2219445556402206,0.1808079183101654,0.076707549393177,0.0321946181356906,0.2536030411720276,0.4331363141536712,256,0.81352,0.70527,0.70527,0.71085,0.71085,0.00312,0.0052,0.01273,0.01273,0.31217,0.31217,0.48023,0.48023,0.57917,0.57917,0.59399,0.59399,0.65195,0.65195,0.66514,0.66514,0.0312942042946815,0.0281217694282531,0.0327412083598807,0.0291031133418087,0.0294294689433578,0.0293965606509451,0.0185713919227729,0.0173304505538033,0.017518434178497,0.0175075109212336,11.11166997284671,10.11489673845061,10.2154070557579,6.68200517295584,5.66978365786719,5.7286013130477595,0.0316650570601716,0.0260886650238104,0.0261988241103292,0.0261906958898241,0.0182008127135189,0.0154402740928882,0.0155021803323387,0.0155000227859934,17.61055420100639,17.26266571841347,17.2883350879325,15.16711733745986,14.82698835297451,14.838842473882849
edgenext_base.usi_in1k,83.666,83.73111,0.876108270897064,0.8775100634331683,0.0090959444642066,0.0192368812859058,0.0898894071578979,0.0694534853100776,0.7522165417941281,0.7550201268663366,18511292,0.03975,0.0391,0.83032,0.85524,0.94422,0.96718,0.12855,0.11502,0.04649,0.04208,0.0092829586938023,0.0190506018698215,0.0445938408374786,0.0510879158973693,18511292,0.0078915217891335,0.0193395502865314,0.0804061368107795,0.1190917789936065,0.010032526217401,0.0198971144855022,0.0898894071578979,0.1298243850469589,0.0111316861584782,0.0204558204859495,0.1564524471759796,0.1514557003974914,256,0.92272,0.72135,0.72135,0.72343,0.72343,0.00048,0.00586,0.00049,0.00564,0.00048,0.51079,0.00049,0.51548,0.00048,0.61127,0.00049,0.61745,0.67721,0.67721,0.00049,0.68118,0.0256172753870487,0.0250865258276462,0.030271070135417,0.0255641733060305,0.0257738643083994,0.0257619833127682,0.0173482146138008,0.0151737426039608,0.0152911989696186,0.0152907827771931,15.549159010006319,14.856448110025319,14.8956967906239,12.5342697115943,11.857218105578859,11.859617156055691,0.0299197197342591,0.0247031099129842,0.0248343621137202,0.0248268155775925,0.0171924579813147,0.0146268242950141,0.0146983036319199,0.0146979526460224,17.43535657288152,16.996675322182337,17.02189793855292,14.923018506655842,14.50725866019579,14.50930017105967
edgenext_small.usi_in1k,81.064,81.09334,0.8703916303530597,0.8708511783095377,0.0152068641036748,0.0179501082748174,0.0740643292665481,0.0611550025641918,0.7407832607061194,0.7417023566190755,5586832,0.04993,0.04968,0.79543,0.82621,0.91491,0.9474,0.15289,0.13583,0.05516,0.0499,0.0161242317408323,0.0174911059439182,0.0514364838600158,0.0379020571708679,5586832,0.0152068911120295,0.017909862101078,0.0595603585243225,0.0552193522453308,0.0157021097838878,0.0181573219597339,0.0775814056396484,0.068575233221054,0.0163924545049667,0.0189468674361705,0.233186662197113,0.0926237106323242,256,0.91465,0.65553,0.65553,0.65759,0.65759,0.1031,0.1031,0.07855,0.07855,0.44525,0.44525,0.44421,0.44421,0.54099,0.54099,0.54121,0.54121,0.60525,0.60525,0.60425,0.60425,0.0307487994432449,0.030558843165636,0.0378239148348429,0.0329913931386731,0.0333795483737252,0.0333598748432658,0.0220923515278809,0.0198905001322327,0.0200986752114232,0.020106837594901,12.77636573916508,11.75014929185399,11.8021627614943,9.966577767284889,9.024282969341831,8.98733632078121,0.0376743496459494,0.0321059668419778,0.0323637315589209,0.0323535627575073,0.0220933158801361,0.0193432670792381,0.0194836626360891,0.0194886366961063,14.78030239752327,14.09611084713025,14.123102159546269,12.44742444193537,11.811958233002901,11.78944436480773
edgenext_small_rw.sw_in1k,79.592,79.52889,0.8662735788467874,0.8649633539353497,0.0352851748466491,0.0236824955791234,0.1573026031255722,0.0947904512286186,0.7325471576935747,0.7299267078706996,7826512,0.05626,0.05694,0.83038,0.81455,0.95375,0.9378,0.13537,0.14534,0.05082,0.05434,0.034463245421648,0.0228429064154624,0.0782792568206787,0.0489478111267089,7826512,0.0350909791886806,0.0236825142055749,0.0777763724327087,0.0511039718985557,0.0353156551718711,0.0240354277193546,0.1714653968811035,0.1010430455207824,0.0358574651181697,0.0239729713648557,0.1691772043704986,0.469239592552185,256,1.05438,0.61789,0.61789,0.61379,0.61379,0.15168,0.15168,0.111,0.111,0.37285,0.37285,0.35815,0.35815,0.49225,0.49225,0.4847,0.4847,0.56395,0.56395,0.5585,0.5585,0.0338504575192928,0.0343876890838146,0.04254575626194,0.0365524438865854,0.0368633581336214,0.0368391493870689,0.0249440026003806,0.0219263809833418,0.0220993159200722,0.022097167537229,14.086745428746761,13.355969261267711,13.41286975776711,12.097583797528461,11.40429114718341,11.41290397038424,0.0429379013979858,0.0373494323383498,0.0377567565206748,0.0377210714609154,0.0251195601341559,0.022375695244039,0.0226069069876554,0.0226002872961891,13.01523567217966,12.06660015655558,12.14970868910493,10.92322029312133,10.00277525992184,10.02912799631913
edgenext_x_small.in1k,74.876,74.93333,0.8589222170890973,0.8616953314950826,0.0759667679667472,0.0221799295395612,0.1101453900337219,0.0504342913627624,0.7178444341781948,0.7233906629901652,2336804,0.07997,0.07813,0.67279,0.77142,0.75575,0.88602,0.21348,0.16843,0.06628,0.05952,0.0759667679667472,0.0220887865871191,0.1042474508285522,0.0575711727142334,2336804,0.0759667977690696,0.0221514962613582,0.1017165184020996,0.0419519543647766,0.0759715214371681,0.0224411059170961,0.1142576336860656,0.0558447241783142,0.0759774595499038,0.022837109863758,0.1187947392463684,0.0658614635467529,256,0.83586,0.50993,0.50993,0.52197,0.52197,0.00066,0.00444,0.00064,0.00556,0.00066,0.0639,0.00064,0.17915,0.35943,0.35943,0.00064,0.39032,0.45863,0.45863,0.46583,0.46583,0.0453691631555557,0.043700948357582,0.0581001552378531,0.0553082863882113,0.0565948677590419,0.0564741223952103,0.0349968369445583,0.0343983779218827,0.035071031675491,0.035069727838233,4.80526917391576,2.59084932329149,2.79867211367341,1.7100374631677,-0.2120041049715,-0.20827851897067,0.0573951237465539,0.0514439234890107,0.0519945051422613,0.051961732143584,0.0349985077073188,0.0320915401286451,0.0323765156625865,0.0323840292859073,10.368825553582731,9.40954257393126,9.466643241266839,8.30597579469311,7.49172526628626,7.47025685573662
edgenext_xx_small.in1k,71.118,71.12667,0.8543087779012638,0.8588376285760683,0.1021213456988334,0.0125608164817094,0.1595768928527832,0.0300072729587554,0.7086175558025276,0.7176752571521366,1327216,0.09718,0.09501,0.60906,0.72202,0.64635,0.8111,0.25882,0.20113,0.07585,0.06864,0.1021213605999946,0.0132302921265363,0.1534425020217895,0.0229301750659942,1327216,0.1021213680505752,0.0110855819657444,0.1554685831069946,0.0258821547031402,0.1021258383989334,0.01289086882025,0.1665497124195099,0.0404782593250274,0.1021221056580543,0.0144881196320056,0.1709008812904358,0.0536086745560169,256,0.80717,0.43275,0.43275,0.4347,0.4347,0.00174,0.00566,0.05891,0.05891,0.20676,0.20676,0.24584,0.24584,0.31565,0.31565,0.33355,0.33355,0.37565,0.37565,0.39366,0.39366,0.0507488101720809,0.0486110150814056,0.0716339283480983,0.0708499270686425,0.0734803784796513,0.0732064696606911,0.0435134651073954,0.0444459945133364,0.0457764757337238,0.0457415060426259,1.09445523585701,-2.57761953606723,-2.19524651077514,-2.14308238527859,-5.20071343604346,-5.1203482180318804,0.0706733047249157,0.0654851305958711,0.0664154058499882,0.0663535922491301,0.0436272365492581,0.0413176483876472,0.0417467766171462,0.041768031041715,7.34106626149542,6.02476266180094,6.11222652258777,5.29391349141064,4.31028889484834,4.261570648518901
efficientformer_l1.snap_dist_in1k,80.496,80.56667,0.8606215245217144,0.8620025533829485,0.0176488179713487,0.0295998025685548,0.0517624765634536,0.1652047932147979,0.7212430490434287,0.7240051067658971,12289928,0.05542,0.05453,0.8112,0.83255,0.9324,0.95233,0.14436,0.1318,0.05381,0.04956,0.0155588090419769,0.0278729982674121,0.0405844748020172,0.0680410265922546,12289928,0.0154473949223756,0.0282204858958721,0.0521459877490997,0.0689997673034668,0.0176488142460584,0.0298506375402212,0.0677064061164856,0.1652047932147979,0.0183591246604919,0.03028329834342,0.0970623344182968,0.148221880197525,224,0.94555,0.61835,0.61835,0.6225,0.6225,0.00044,0.00044,0.00047,0.00047,0.00044,0.34569,0.00047,0.35793,0.00044,0.47477,0.00047,0.48266,0.00044,0.55741,0.00047,0.56921,0.0350226759910583,0.0342859216034412,0.0409025984958069,0.0361290449601481,0.0364898602765867,0.0364443121665785,0.0235953347501524,0.0213974924761966,0.0215923671799516,0.0215792376599739,11.67053857506928,10.78840558179341,10.89976307907542,9.31473232835396,8.48882879353042,8.54447335257864,0.0404888763311729,0.0352273216347972,0.0354689919042335,0.0354456190441462,0.0234725570548752,0.0209135685473401,0.0210424316320243,0.0210394290604412,12.99506228164872,12.39818162865256,12.45590824940667,10.902044040419499,10.353049380898929,10.36584121936853
efficientformer_l3.snap_dist_in1k,82.558,82.52444,0.8681994726475548,0.8667379584233127,0.0416116006672382,0.0338366627693176,0.2268061339855194,0.2788335978984833,0.7363989452951096,0.7334759168466253,31406000,0.0465,0.0472,0.86657,0.85825,0.96972,0.96305,0.10444,0.10868,0.03826,0.03965,0.0409938879311084,0.0331460870802402,0.1061522960662841,0.0861761569976806,31406000,0.0414096526801586,0.0341685526072979,0.1048845052719116,0.0833036303520202,0.0416924059391021,0.0344224125146865,0.2268061339855194,0.2788335978984833,0.042384535074234,0.0349837131798267,0.280926764011383,0.3466933071613312,224,1.02722,0.00036,0.68725,0.00031,0.68563,0.00036,0.0044,0.00031,0.00487,0.00036,0.40873,0.00031,0.3875,0.00036,0.55099,0.00031,0.54345,0.00036,0.63541,0.00031,0.63323,0.0303218029439449,0.0309513099491596,0.034190305519656,0.0290620177089597,0.0291809148853446,0.0291712940698291,0.0195156132576615,0.0170044811406408,0.0170701506538365,0.0170689843039698,14.99924534967398,14.65149421209911,14.67963322802568,12.867298013475589,12.53080070576294,12.5367772018704,0.0344883561721378,0.0294906492184627,0.0296172688554752,0.0296074302717408,0.0196782665276024,0.017283455237317,0.0173521763729142,0.0173514024466101,14.49099785658274,14.12386050628254,14.152387768310328,12.16982851068828,11.820604987870361,11.82453788665016
efficientformer_l7.snap_dist_in1k,83.372,83.36,0.8704607874551452,0.8676811846135163,0.05335383862257,0.034423042088747,0.1507533192634582,0.1236888170242309,0.7409215749102904,0.7353623692270326,82229328,0.04275,0.0438,0.88703,0.86759,0.98039,0.9662,0.09103,0.10123,0.03337,0.03695,0.053306121379137,0.0339889042079448,0.1413513422012329,0.101186454296112,82229328,0.0533565618097782,0.0344172790646553,0.1453478336334228,0.1195932626724243,0.0534706898033618,0.0344427525997161,0.1606239676475525,0.1360291838645935,0.0536535456776618,0.0351062528789043,0.1695863604545593,0.144525408744812,224,1.07032,0.70911,0.70911,0.70365,0.70365,0.01926,0.01926,0.01704,0.01704,0.45581,0.45581,0.43301,0.43301,0.57709,0.57709,0.56425,0.56425,0.65241,0.65241,0.64636,0.64636,0.0280852988362312,0.0291138440370559,0.0317832521544629,0.0265496832052524,0.0266197373983915,0.0266157863739784,0.0181392957543723,0.0154768031476446,0.0155174754739317,0.015517714476931,16.466436234328448,16.24602394675441,16.25845509884012,14.678037354817649,14.45381516428848,14.45249756628122,0.0321985637398643,0.0273455251832634,0.0274505326072206,0.027446349010848,0.0183154229826528,0.0159101703043935,0.0159736456176257,0.0159754593602564,15.072220599058669,14.74609604019464,14.75908915506276,13.132389465083211,12.78582191219479,12.77591909623215
efficientformerv2_l.snap_dist_in1k,83.638,83.60667,0.8733458638035624,0.8703180539048765,0.0652251169085502,0.0351601988077163,0.1743970513343811,0.1031257510185241,0.7466917276071247,0.7406361078097531,26322288,0.04043,0.04168,0.90148,0.87101,0.98679,0.96497,0.08103,0.09635,0.0292,0.03431,0.0651001706719398,0.0358418375253677,0.1678008437156677,0.1005390286445617,26322288,0.065130203962326,0.0351544320583343,0.2497505843639373,0.1016624122858047,0.0652250424027443,0.03568135201931,0.2497505843639373,0.1253906935453415,0.0652379468083381,0.0365928225219249,0.2497505843639373,0.2678099870681762,224,1.12614,0.71379,0.71379,0.70945,0.70945,0.20312,0.20312,0.13737,0.13737,0.48289,0.48289,0.45368,0.45368,0.60323,0.60323,0.58839,0.58839,0.66287,0.66287,0.65516,0.65516,0.0262463726103305,0.0274456478655338,0.0307193727655056,0.0253276050474261,0.0253680283578251,0.0253632283880328,0.0175042708685991,0.014807970136129,0.0148342291766774,0.014831959282991,17.55168557391199,17.420096590283908,17.43572181098422,15.40367349608935,15.253658446931151,15.26662610324419,0.0312112051610472,0.0264685134775004,0.0265488041758433,0.0265395189285174,0.0176862075119232,0.0155023602091189,0.0155518312432347,0.0155480989948557,15.195477582729819,14.93822798942332,14.96797771320998,12.34774216762993,12.06802683531555,12.089129428262629
efficientformerv2_s0.snap_dist_in1k,76.114,76.04,0.8635217517945859,0.8638459925768219,0.0174911897629499,0.0170119181275367,0.0374628901481628,0.037350058555603,0.7270435035891717,0.7276919851536439,3600256,0.07143,0.07163,0.7762,0.77534,0.90093,0.90028,0.17159,0.17222,0.06341,0.06367,0.0180160738527774,0.0177945848554372,0.0375655889511108,0.0351748466491699,3600256,0.0177923068404197,0.0176729038357734,0.0444787144660949,0.0427196621894836,0.0186177156865596,0.0184996332973241,0.0647866129875183,0.0592193007469177,0.0193307865411043,0.0191411301493644,0.0737106576561927,0.0913775712251663,224,1.00159,0.53223,0.53223,0.53237,0.53237,0.0019,0.00776,0.00844,0.00844,0.28687,0.28687,0.28542,0.28542,0.40305,0.40305,0.40204,0.40204,0.48073,0.48073,0.48066,0.48066,0.0403138920664787,0.0403122752904892,0.0533395669037394,0.0480939609457687,0.0487828501905636,0.0487383345887114,0.031431050583688,0.0290319420112855,0.0293969189110229,0.0293997239581019,9.834361736452129,8.54284535417993,8.6263023532451,7.63292517383284,6.47172663620975,6.462802190392821,0.0535100641218582,0.0482527698380458,0.04891621454385,0.048880635509495,0.0315133303809434,0.0290797569185496,0.029432758912278,0.0294395852427238,9.82487008769049,8.58501975917409,8.65151011933125,7.72236203846399,6.602194828393861,6.580533105042891
efficientformerv2_s1.snap_dist_in1k,79.684,79.66667,0.8677372984976026,0.8669457072958822,0.043791078031063,0.0279565807431936,0.1035552024841308,0.0691635608673095,0.7354745969952053,0.7338914145917644,6185560,0.05638,0.05668,0.84062,0.82394,0.95988,0.94469,0.12623,0.13574,0.04712,0.05034,0.0437784343957901,0.027274053543806,0.1000581383705139,0.0715709924697876,6185560,0.0438279137015342,0.0274221673607826,0.0991160869598388,0.0676051974296569,0.0441582798957824,0.0283409915864467,0.114361822605133,0.0770941972732544,0.0442692227661609,0.0288621913641691,0.1216773092746734,0.0945018231868743,224,1.05441,0.62333,0.62333,0.61894,0.61894,0.00512,0.00512,0.00544,0.00544,0.35871,0.35871,0.34308,0.34308,0.48281,0.48281,0.4819,0.4819,0.56813,0.56813,0.56599,0.56599,0.0341855250298976,0.034442164003849,0.0420482900397246,0.03624619763026,0.0364540366883016,0.0364425070888734,0.0244304921054053,0.021528566633518,0.0216368052771223,0.0216367536819235,13.79864057250146,13.30435398475861,13.33177388558521,11.87829315662945,11.43524582406929,11.43545701588057,0.0422256656831259,0.0367859056738929,0.0370827162353114,0.0370596005142976,0.024503504386193,0.0218518430688697,0.0220124316315596,0.0220093702481905,12.882591478970658,12.17967642335994,12.23441971903058,10.82155954320314,10.16618976360401,10.17868341888198
efficientformerv2_s2.snap_dist_in1k,82.158,82.07333,0.8713812795808844,0.8692188603976745,0.0583522953093051,0.0329241007566452,0.1433385610580444,0.0962272882461547,0.7427625591617688,0.738437720795349,12710112,0.04595,0.04714,0.87993,0.85351,0.97782,0.95687,0.09632,0.10983,0.03508,0.03958,0.0583522394299507,0.0335696563124656,0.1425055265426635,0.0983892679214477,12710112,0.058352205902338,0.0327773280441761,0.1401895880699157,0.0888536572456359,0.0584675259888172,0.033078633248806,0.1488719582557678,0.1088934540748596,0.058463979512453,0.0330094471573829,0.1752045154571533,0.1135101318359375,224,1.09415,0.67649,0.67649,0.67216,0.67216,0.00316,0.1589,0.00196,0.12062,0.44789,0.44789,0.43186,0.43186,0.55235,0.55235,0.53699,0.53699,0.62443,0.62443,0.61703,0.61703,0.0289898291230201,0.0300147794187068,0.0347699760208325,0.0289381393918394,0.0290093343785404,0.0290075629529356,0.0199230993618741,0.0169760073846092,0.017014698505595,0.0170164847195531,16.77262194687419,16.567861993463932,16.57295669241844,14.79233689364908,14.598134574607299,14.589169032019589,0.0353103302521061,0.0299622965506174,0.0300830709925748,0.0300771456339085,0.0200645667213911,0.0174964014229351,0.0175643253693658,0.0175658675271298,15.14580482058719,14.803767685575488,14.820548493412769,12.799505387365521,12.46097853366415,12.45329255775773
